clienteId,idade,genero,regiao,valorMensal,tempoAssinaturaMeses,diasUltimoAcesso,avaliacaoPlataforma,avaliacaoConteudoMedia,avaliacaoConteudoUltimoMes,tempoMedioSessaoMin,planoAssinatura,metodoPagamento,dispositivoPrincipal,visualizacoesMes,contatosSuporte,tipoContrato,categoriaFavorita,acessibilidade
LOAD-26993,34,Simulado,Nuvem,59.90,12,42,3.4,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-26994,65,Simulado,Nuvem,59.90,12,22,2.9,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-26995,65,Simulado,Nuvem,59.90,12,1,4.3,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-26996,42,Simulado,Nuvem,59.90,12,9,4.3,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-26997,76,Simulado,Nuvem,59.90,12,3,4.2,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-26998,20,Simulado,Nuvem,59.90,12,25,1.1,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-26999,77,Simulado,Nuvem,59.90,12,8,4.2,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27000,19,Simulado,Nuvem,59.90,12,6,4.9,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27001,27,Simulado,Nuvem,59.90,12,1,4.4,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27002,46,Simulado,Nuvem,59.90,12,7,4.1,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27003,75,Simulado,Nuvem,59.90,12,7,4.7,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27004,78,Simulado,Nuvem,59.90,12,1,4.2,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27005,40,Simulado,Nuvem,59.90,12,10,4.5,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27006,35,Simulado,Nuvem,59.90,12,28,3.4,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27007,39,Simulado,Nuvem,59.90,12,0,4.3,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27008,63,Simulado,Nuvem,59.90,12,9,4.5,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27009,79,Simulado,Nuvem,59.90,12,0,4.3,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27010,37,Simulado,Nuvem,59.90,12,1,4.6,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27011,53,Simulado,Nuvem,59.90,12,10,4.4,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27012,61,Simulado,Nuvem,59.90,12,0,4.6,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27013,52,Simulado,Nuvem,59.90,12,55,1.8,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27014,65,Simulado,Nuvem,59.90,12,49,1.7,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27015,72,Simulado,Nuvem,59.90,12,35,1.7,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27016,32,Simulado,Nuvem,59.90,12,3,4.9,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27017,43,Simulado,Nuvem,59.90,12,44,2.7,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27018,80,Simulado,Nuvem,59.90,12,2,4.4,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27019,68,Simulado,Nuvem,59.90,12,31,1.1,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27020,64,Simulado,Nuvem,59.90,12,2,4.4,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27021,59,Simulado,Nuvem,59.90,12,6,4.0,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27022,20,Simulado,Nuvem,59.90,12,47,1.7,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27023,23,Simulado,Nuvem,59.90,12,5,5.0,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27024,51,Simulado,Nuvem,59.90,12,3,4.6,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27025,45,Simulado,Nuvem,59.90,12,43,2.3,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27026,64,Simulado,Nuvem,59.90,12,60,1.6,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27027,30,Simulado,Nuvem,59.90,12,48,1.2,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27028,28,Simulado,Nuvem,59.90,12,0,4.6,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27029,36,Simulado,Nuvem,59.90,12,39,2.6,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27030,35,Simulado,Nuvem,59.90,12,38,1.9,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27031,64,Simulado,Nuvem,59.90,12,0,4.8,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27032,38,Simulado,Nuvem,59.90,12,41,3.3,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27033,55,Simulado,Nuvem,59.90,12,7,4.4,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27034,47,Simulado,Nuvem,59.90,12,8,4.4,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27035,53,Simulado,Nuvem,59.90,12,8,4.8,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27036,64,Simulado,Nuvem,59.90,12,5,4.5,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27037,41,Simulado,Nuvem,59.90,12,56,2.5,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27038,27,Simulado,Nuvem,59.90,12,30,1.4,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27039,28,Simulado,Nuvem,59.90,12,4,4.8,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27040,41,Simulado,Nuvem,59.90,12,22,2.3,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27041,46,Simulado,Nuvem,59.90,12,26,3.4,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27042,39,Simulado,Nuvem,59.90,12,37,2.0,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27043,60,Simulado,Nuvem,59.90,12,9,4.0,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27044,22,Simulado,Nuvem,59.90,12,0,4.9,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27045,68,Simulado,Nuvem,59.90,12,23,1.4,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27046,49,Simulado,Nuvem,59.90,12,25,3.4,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27047,48,Simulado,Nuvem,59.90,12,21,2.9,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27048,40,Simulado,Nuvem,59.90,12,10,4.1,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27049,59,Simulado,Nuvem,59.90,12,10,4.3,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27050,28,Simulado,Nuvem,59.90,12,55,2.6,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27051,37,Simulado,Nuvem,59.90,12,2,4.4,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27052,55,Simulado,Nuvem,59.90,12,1,4.1,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27053,58,Simulado,Nuvem,59.90,12,0,4.3,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27054,45,Simulado,Nuvem,59.90,12,4,4.6,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27055,74,Simulado,Nuvem,59.90,12,38,3.5,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27056,22,Simulado,Nuvem,59.90,12,4,4.8,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27057,62,Simulado,Nuvem,59.90,12,9,4.3,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27058,70,Simulado,Nuvem,59.90,12,52,1.4,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27059,51,Simulado,Nuvem,59.90,12,29,1.8,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27060,20,Simulado,Nuvem,59.90,12,3,4.3,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27061,74,Simulado,Nuvem,59.90,12,9,4.0,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27062,49,Simulado,Nuvem,59.90,12,27,3.2,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27063,79,Simulado,Nuvem,59.90,12,53,2.6,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27064,33,Simulado,Nuvem,59.90,12,15,2.1,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27065,42,Simulado,Nuvem,59.90,12,23,1.7,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27066,80,Simulado,Nuvem,59.90,12,10,4.8,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27067,58,Simulado,Nuvem,59.90,12,6,4.9,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27068,24,Simulado,Nuvem,59.90,12,16,1.2,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27069,20,Simulado,Nuvem,59.90,12,1,4.9,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27070,40,Simulado,Nuvem,59.90,12,32,2.1,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27071,45,Simulado,Nuvem,59.90,12,3,4.7,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27072,54,Simulado,Nuvem,59.90,12,19,3.2,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27073,37,Simulado,Nuvem,59.90,12,26,1.7,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27074,61,Simulado,Nuvem,59.90,12,17,2.7,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27075,71,Simulado,Nuvem,59.90,12,1,4.4,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27076,65,Simulado,Nuvem,59.90,12,16,2.8,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27077,66,Simulado,Nuvem,59.90,12,3,5.0,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27078,25,Simulado,Nuvem,59.90,12,5,4.6,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27079,39,Simulado,Nuvem,59.90,12,7,4.7,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27080,32,Simulado,Nuvem,59.90,12,40,3.3,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27081,52,Simulado,Nuvem,59.90,12,5,4.9,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27082,23,Simulado,Nuvem,59.90,12,5,4.1,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27083,42,Simulado,Nuvem,59.90,12,52,3.0,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27084,39,Simulado,Nuvem,59.90,12,53,1.3,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27085,44,Simulado,Nuvem,59.90,12,2,4.1,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27086,24,Simulado,Nuvem,59.90,12,51,1.0,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27087,24,Simulado,Nuvem,59.90,12,10,4.5,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27088,49,Simulado,Nuvem,59.90,12,9,4.5,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27089,44,Simulado,Nuvem,59.90,12,6,4.3,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27090,50,Simulado,Nuvem,59.90,12,45,1.6,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27091,24,Simulado,Nuvem,59.90,12,7,4.7,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27092,75,Simulado,Nuvem,59.90,12,2,4.4,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27093,68,Simulado,Nuvem,59.90,12,5,4.0,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27094,63,Simulado,Nuvem,59.90,12,8,4.5,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27095,60,Simulado,Nuvem,59.90,12,10,4.3,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27096,36,Simulado,Nuvem,59.90,12,7,4.3,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27097,60,Simulado,Nuvem,59.90,12,1,4.7,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27098,74,Simulado,Nuvem,59.90,12,3,4.9,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27099,66,Simulado,Nuvem,59.90,12,32,1.7,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27100,72,Simulado,Nuvem,59.90,12,21,1.4,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27101,71,Simulado,Nuvem,59.90,12,8,4.8,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27102,57,Simulado,Nuvem,59.90,12,4,4.2,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27103,23,Simulado,Nuvem,59.90,12,1,4.8,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27104,31,Simulado,Nuvem,59.90,12,6,4.2,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27105,20,Simulado,Nuvem,59.90,12,26,1.8,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27106,50,Simulado,Nuvem,59.90,12,0,4.9,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27107,78,Simulado,Nuvem,59.90,12,23,1.3,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27108,45,Simulado,Nuvem,59.90,12,37,1.4,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27109,65,Simulado,Nuvem,59.90,12,55,1.3,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27110,54,Simulado,Nuvem,59.90,12,7,4.0,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27111,56,Simulado,Nuvem,59.90,12,58,3.4,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27112,33,Simulado,Nuvem,59.90,12,38,2.1,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27113,79,Simulado,Nuvem,59.90,12,46,3.4,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27114,60,Simulado,Nuvem,59.90,12,10,4.0,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27115,43,Simulado,Nuvem,59.90,12,8,4.4,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27116,56,Simulado,Nuvem,59.90,12,22,3.0,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27117,73,Simulado,Nuvem,59.90,12,8,4.6,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27118,68,Simulado,Nuvem,59.90,12,58,3.4,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27119,50,Simulado,Nuvem,59.90,12,5,4.4,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27120,53,Simulado,Nuvem,59.90,12,25,1.2,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27121,20,Simulado,Nuvem,59.90,12,2,4.2,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27122,54,Simulado,Nuvem,59.90,12,32,2.0,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27123,60,Simulado,Nuvem,59.90,12,57,1.8,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27124,54,Simulado,Nuvem,59.90,12,5,4.2,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27125,42,Simulado,Nuvem,59.90,12,9,4.7,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27126,66,Simulado,Nuvem,59.90,12,6,4.4,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27127,32,Simulado,Nuvem,59.90,12,54,3.3,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27128,72,Simulado,Nuvem,59.90,12,8,4.4,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27129,64,Simulado,Nuvem,59.90,12,2,4.7,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27130,74,Simulado,Nuvem,59.90,12,18,1.3,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27131,74,Simulado,Nuvem,59.90,12,10,4.4,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27132,61,Simulado,Nuvem,59.90,12,49,3.0,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27133,57,Simulado,Nuvem,59.90,12,26,1.4,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27134,43,Simulado,Nuvem,59.90,12,58,1.0,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27135,74,Simulado,Nuvem,59.90,12,9,4.5,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27136,31,Simulado,Nuvem,59.90,12,5,4.5,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27137,41,Simulado,Nuvem,59.90,12,8,4.6,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27138,69,Simulado,Nuvem,59.90,12,54,2.0,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27139,35,Simulado,Nuvem,59.90,12,1,4.0,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27140,21,Simulado,Nuvem,59.90,12,9,4.7,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27141,28,Simulado,Nuvem,59.90,12,4,4.2,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27142,44,Simulado,Nuvem,59.90,12,0,4.1,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27143,36,Simulado,Nuvem,59.90,12,26,2.7,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27144,18,Simulado,Nuvem,59.90,12,9,4.9,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27145,52,Simulado,Nuvem,59.90,12,2,4.8,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27146,53,Simulado,Nuvem,59.90,12,6,4.5,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27147,43,Simulado,Nuvem,59.90,12,30,2.0,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27148,55,Simulado,Nuvem,59.90,12,55,3.2,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27149,58,Simulado,Nuvem,59.90,12,4,4.9,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27150,20,Simulado,Nuvem,59.90,12,40,1.6,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27151,45,Simulado,Nuvem,59.90,12,28,2.2,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27152,55,Simulado,Nuvem,59.90,12,3,4.2,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27153,36,Simulado,Nuvem,59.90,12,22,2.2,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27154,57,Simulado,Nuvem,59.90,12,6,4.8,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27155,41,Simulado,Nuvem,59.90,12,3,4.4,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27156,62,Simulado,Nuvem,59.90,12,0,4.6,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27157,39,Simulado,Nuvem,59.90,12,31,3.2,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27158,61,Simulado,Nuvem,59.90,12,9,4.5,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27159,55,Simulado,Nuvem,59.90,12,0,4.9,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27160,68,Simulado,Nuvem,59.90,12,31,1.7,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27161,70,Simulado,Nuvem,59.90,12,2,4.1,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27162,24,Simulado,Nuvem,59.90,12,9,4.3,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27163,37,Simulado,Nuvem,59.90,12,19,1.4,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27164,36,Simulado,Nuvem,59.90,12,4,4.6,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27165,62,Simulado,Nuvem,59.90,12,0,4.1,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27166,48,Simulado,Nuvem,59.90,12,9,4.6,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27167,76,Simulado,Nuvem,59.90,12,4,4.9,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27168,78,Simulado,Nuvem,59.90,12,54,3.0,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27169,38,Simulado,Nuvem,59.90,12,43,1.5,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27170,23,Simulado,Nuvem,59.90,12,8,4.6,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27171,25,Simulado,Nuvem,59.90,12,1,4.7,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27172,40,Simulado,Nuvem,59.90,12,7,4.7,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27173,74,Simulado,Nuvem,59.90,12,28,3.0,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27174,77,Simulado,Nuvem,59.90,12,25,3.3,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27175,27,Simulado,Nuvem,59.90,12,46,1.1,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27176,69,Simulado,Nuvem,59.90,12,47,3.2,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27177,72,Simulado,Nuvem,59.90,12,55,2.8,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27178,37,Simulado,Nuvem,59.90,12,9,4.6,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27179,72,Simulado,Nuvem,59.90,12,16,2.7,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27180,73,Simulado,Nuvem,59.90,12,20,3.2,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-27181,65,Simulado,Nuvem,59.90,12,45,2.4,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
