clienteId,idade,genero,regiao,valorMensal,tempoAssinaturaMeses,diasUltimoAcesso,avaliacaoPlataforma,avaliacaoConteudoMedia,avaliacaoConteudoUltimoMes,tempoMedioSessaoMin,planoAssinatura,metodoPagamento,dispositivoPrincipal,visualizacoesMes,contatosSuporte,tipoContrato,categoriaFavorita,acessibilidade
LOAD-00992,45,Simulado,Nuvem,59.90,12,25,3.2,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-00993,30,Simulado,Nuvem,59.90,12,9,5.0,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-00994,76,Simulado,Nuvem,59.90,12,25,2.2,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-00995,47,Simulado,Nuvem,59.90,12,3,4.5,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-00996,43,Simulado,Nuvem,59.90,12,2,4.6,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-00997,42,Simulado,Nuvem,59.90,12,1,4.5,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-00998,64,Simulado,Nuvem,59.90,12,18,1.4,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-00999,39,Simulado,Nuvem,59.90,12,6,4.6,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01000,25,Simulado,Nuvem,59.90,12,3,4.7,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01001,40,Simulado,Nuvem,59.90,12,0,4.9,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01002,66,Simulado,Nuvem,59.90,12,2,4.3,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01003,32,Simulado,Nuvem,59.90,12,49,2.6,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01004,33,Simulado,Nuvem,59.90,12,4,4.8,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01005,30,Simulado,Nuvem,59.90,12,2,4.2,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01006,42,Simulado,Nuvem,59.90,12,32,2.0,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01007,63,Simulado,Nuvem,59.90,12,4,4.2,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01008,32,Simulado,Nuvem,59.90,12,8,4.7,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01009,43,Simulado,Nuvem,59.90,12,60,1.5,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01010,18,Simulado,Nuvem,59.90,12,9,4.1,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01011,79,Simulado,Nuvem,59.90,12,0,4.6,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01012,67,Simulado,Nuvem,59.90,12,34,1.4,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01013,60,Simulado,Nuvem,59.90,12,60,1.2,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01014,72,Simulado,Nuvem,59.90,12,45,3.4,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01015,29,Simulado,Nuvem,59.90,12,4,4.1,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01016,38,Simulado,Nuvem,59.90,12,22,2.8,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01017,68,Simulado,Nuvem,59.90,12,8,4.2,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01018,37,Simulado,Nuvem,59.90,12,7,4.6,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01019,32,Simulado,Nuvem,59.90,12,6,4.7,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01020,31,Simulado,Nuvem,59.90,12,2,4.7,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01021,37,Simulado,Nuvem,59.90,12,2,4.2,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01022,68,Simulado,Nuvem,59.90,12,47,2.7,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01023,67,Simulado,Nuvem,59.90,12,5,4.4,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01024,78,Simulado,Nuvem,59.90,12,0,4.0,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01025,34,Simulado,Nuvem,59.90,12,4,4.1,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01026,32,Simulado,Nuvem,59.90,12,34,2.1,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01027,67,Simulado,Nuvem,59.90,12,2,4.7,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01028,54,Simulado,Nuvem,59.90,12,3,4.7,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01029,65,Simulado,Nuvem,59.90,12,5,4.9,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01030,45,Simulado,Nuvem,59.90,12,28,1.1,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01031,28,Simulado,Nuvem,59.90,12,7,4.1,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01032,30,Simulado,Nuvem,59.90,12,19,2.9,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01033,73,Simulado,Nuvem,59.90,12,3,4.2,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01034,41,Simulado,Nuvem,59.90,12,8,5.0,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01035,66,Simulado,Nuvem,59.90,12,6,4.4,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01036,67,Simulado,Nuvem,59.90,12,33,2.0,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01037,35,Simulado,Nuvem,59.90,12,6,4.9,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01038,77,Simulado,Nuvem,59.90,12,21,1.2,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01039,72,Simulado,Nuvem,59.90,12,8,4.7,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01040,31,Simulado,Nuvem,59.90,12,29,2.2,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01041,62,Simulado,Nuvem,59.90,12,0,4.2,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01042,65,Simulado,Nuvem,59.90,12,2,4.2,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01043,74,Simulado,Nuvem,59.90,12,48,2.3,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01044,32,Simulado,Nuvem,59.90,12,55,1.6,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01045,80,Simulado,Nuvem,59.90,12,20,1.4,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01046,32,Simulado,Nuvem,59.90,12,5,4.1,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01047,41,Simulado,Nuvem,59.90,12,3,4.3,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01048,68,Simulado,Nuvem,59.90,12,5,4.9,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01049,39,Simulado,Nuvem,59.90,12,1,4.3,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01050,41,Simulado,Nuvem,59.90,12,5,4.6,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01051,80,Simulado,Nuvem,59.90,12,42,3.0,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01052,22,Simulado,Nuvem,59.90,12,24,2.5,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01053,44,Simulado,Nuvem,59.90,12,6,4.5,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01054,41,Simulado,Nuvem,59.90,12,8,4.8,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01055,49,Simulado,Nuvem,59.90,12,8,4.3,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01056,26,Simulado,Nuvem,59.90,12,19,2.8,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01057,33,Simulado,Nuvem,59.90,12,35,2.7,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01058,42,Simulado,Nuvem,59.90,12,10,5.0,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01059,24,Simulado,Nuvem,59.90,12,57,2.5,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01060,38,Simulado,Nuvem,59.90,12,49,2.7,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01061,45,Simulado,Nuvem,59.90,12,9,5.0,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01062,68,Simulado,Nuvem,59.90,12,23,1.6,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01063,76,Simulado,Nuvem,59.90,12,23,1.9,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01064,68,Simulado,Nuvem,59.90,12,59,3.3,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01065,68,Simulado,Nuvem,59.90,12,6,4.9,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01066,75,Simulado,Nuvem,59.90,12,9,4.9,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01067,37,Simulado,Nuvem,59.90,12,7,4.6,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01068,29,Simulado,Nuvem,59.90,12,57,1.4,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01069,42,Simulado,Nuvem,59.90,12,7,4.8,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01070,67,Simulado,Nuvem,59.90,12,53,2.1,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01071,53,Simulado,Nuvem,59.90,12,57,1.9,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01072,26,Simulado,Nuvem,59.90,12,22,2.4,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01073,52,Simulado,Nuvem,59.90,12,1,4.6,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01074,46,Simulado,Nuvem,59.90,12,5,4.9,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01075,55,Simulado,Nuvem,59.90,12,8,4.2,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01076,21,Simulado,Nuvem,59.90,12,60,2.8,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01077,73,Simulado,Nuvem,59.90,12,0,4.3,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01078,62,Simulado,Nuvem,59.90,12,29,2.0,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01079,65,Simulado,Nuvem,59.90,12,24,1.2,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01080,22,Simulado,Nuvem,59.90,12,36,3.4,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01081,25,Simulado,Nuvem,59.90,12,32,1.5,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01082,46,Simulado,Nuvem,59.90,12,15,2.9,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01083,38,Simulado,Nuvem,59.90,12,2,4.2,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01084,25,Simulado,Nuvem,59.90,12,2,4.8,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01085,80,Simulado,Nuvem,59.90,12,10,4.4,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01086,24,Simulado,Nuvem,59.90,12,48,1.4,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01087,54,Simulado,Nuvem,59.90,12,39,2.2,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01088,66,Simulado,Nuvem,59.90,12,6,4.3,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01089,69,Simulado,Nuvem,59.90,12,10,5.0,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01090,61,Simulado,Nuvem,59.90,12,1,4.5,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01091,48,Simulado,Nuvem,59.90,12,35,1.7,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01092,22,Simulado,Nuvem,59.90,12,1,4.3,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01093,43,Simulado,Nuvem,59.90,12,19,1.0,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01094,37,Simulado,Nuvem,59.90,12,8,4.6,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01095,70,Simulado,Nuvem,59.90,12,35,2.1,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01096,71,Simulado,Nuvem,59.90,12,8,4.5,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01097,65,Simulado,Nuvem,59.90,12,7,5.0,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01098,61,Simulado,Nuvem,59.90,12,24,2.5,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01099,57,Simulado,Nuvem,59.90,12,32,2.8,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01100,64,Simulado,Nuvem,59.90,12,8,4.8,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01101,36,Simulado,Nuvem,59.90,12,17,1.8,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01102,30,Simulado,Nuvem,59.90,12,26,1.1,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01103,50,Simulado,Nuvem,59.90,12,10,4.4,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01104,50,Simulado,Nuvem,59.90,12,6,4.2,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01105,36,Simulado,Nuvem,59.90,12,2,4.5,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01106,62,Simulado,Nuvem,59.90,12,4,4.6,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01107,53,Simulado,Nuvem,59.90,12,24,2.6,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01108,42,Simulado,Nuvem,59.90,12,56,3.1,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01109,37,Simulado,Nuvem,59.90,12,9,4.2,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01110,46,Simulado,Nuvem,59.90,12,6,4.0,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01111,20,Simulado,Nuvem,59.90,12,9,4.2,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01112,42,Simulado,Nuvem,59.90,12,40,1.1,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01113,54,Simulado,Nuvem,59.90,12,9,5.0,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01114,41,Simulado,Nuvem,59.90,12,30,1.1,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01115,27,Simulado,Nuvem,59.90,12,5,4.4,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01116,66,Simulado,Nuvem,59.90,12,9,4.2,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01117,22,Simulado,Nuvem,59.90,12,53,1.9,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01118,63,Simulado,Nuvem,59.90,12,9,4.9,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01119,66,Simulado,Nuvem,59.90,12,9,5.0,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01120,61,Simulado,Nuvem,59.90,12,9,4.3,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01121,24,Simulado,Nuvem,59.90,12,8,4.9,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01122,69,Simulado,Nuvem,59.90,12,5,5.0,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01123,55,Simulado,Nuvem,59.90,12,2,4.8,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01124,30,Simulado,Nuvem,59.90,12,54,1.5,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01125,24,Simulado,Nuvem,59.90,12,32,1.1,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01126,53,Simulado,Nuvem,59.90,12,4,4.1,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01127,35,Simulado,Nuvem,59.90,12,3,4.5,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01128,34,Simulado,Nuvem,59.90,12,34,3.0,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01129,45,Simulado,Nuvem,59.90,12,41,2.9,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01130,50,Simulado,Nuvem,59.90,12,21,2.6,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01131,33,Simulado,Nuvem,59.90,12,41,2.2,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01132,49,Simulado,Nuvem,59.90,12,4,4.6,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01133,71,Simulado,Nuvem,59.90,12,30,3.4,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01134,65,Simulado,Nuvem,59.90,12,46,3.2,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01135,51,Simulado,Nuvem,59.90,12,24,3.1,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01136,29,Simulado,Nuvem,59.90,12,29,1.1,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01137,52,Simulado,Nuvem,59.90,12,7,4.7,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01138,19,Simulado,Nuvem,59.90,12,31,2.6,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01139,77,Simulado,Nuvem,59.90,12,0,4.9,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01140,25,Simulado,Nuvem,59.90,12,7,4.2,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01141,57,Simulado,Nuvem,59.90,12,47,3.1,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01142,63,Simulado,Nuvem,59.90,12,30,1.7,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01143,79,Simulado,Nuvem,59.90,12,32,3.3,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01144,45,Simulado,Nuvem,59.90,12,6,4.1,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01145,58,Simulado,Nuvem,59.90,12,31,2.4,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01146,37,Simulado,Nuvem,59.90,12,7,4.1,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01147,18,Simulado,Nuvem,59.90,12,3,4.4,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01148,61,Simulado,Nuvem,59.90,12,9,5.0,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01149,58,Simulado,Nuvem,59.90,12,5,4.6,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01150,30,Simulado,Nuvem,59.90,12,0,5.0,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01151,79,Simulado,Nuvem,59.90,12,6,4.4,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01152,75,Simulado,Nuvem,59.90,12,24,2.1,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01153,21,Simulado,Nuvem,59.90,12,4,4.9,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01154,69,Simulado,Nuvem,59.90,12,5,5.0,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01155,37,Simulado,Nuvem,59.90,12,4,4.1,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01156,49,Simulado,Nuvem,59.90,12,22,2.6,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01157,20,Simulado,Nuvem,59.90,12,4,5.0,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01158,67,Simulado,Nuvem,59.90,12,6,5.0,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01159,45,Simulado,Nuvem,59.90,12,32,2.6,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01160,20,Simulado,Nuvem,59.90,12,27,2.5,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01161,58,Simulado,Nuvem,59.90,12,32,2.7,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01162,36,Simulado,Nuvem,59.90,12,10,4.1,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01163,33,Simulado,Nuvem,59.90,12,1,4.2,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01164,68,Simulado,Nuvem,59.90,12,41,1.0,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01165,42,Simulado,Nuvem,59.90,12,24,3.3,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01166,45,Simulado,Nuvem,59.90,12,53,1.9,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01167,19,Simulado,Nuvem,59.90,12,4,4.0,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01168,29,Simulado,Nuvem,59.90,12,8,4.7,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01169,68,Simulado,Nuvem,59.90,12,0,4.2,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01170,71,Simulado,Nuvem,59.90,12,0,4.1,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01171,30,Simulado,Nuvem,59.90,12,10,4.1,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01172,60,Simulado,Nuvem,59.90,12,56,3.5,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01173,18,Simulado,Nuvem,59.90,12,0,4.5,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01174,23,Simulado,Nuvem,59.90,12,41,2.1,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01175,46,Simulado,Nuvem,59.90,12,31,2.6,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01176,28,Simulado,Nuvem,59.90,12,5,4.6,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01177,46,Simulado,Nuvem,59.90,12,2,4.7,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01178,24,Simulado,Nuvem,59.90,12,7,4.0,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01179,18,Simulado,Nuvem,59.90,12,38,2.3,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
LOAD-01180,44,Simulado,Nuvem,59.90,12,21,1.7,4.0,4.0,45,Premium,Pix,Mobile,10,0,MENSAL,ACAO,0
